cluster,station_name,state,district,date_of_record,avg_temp,min_temp,max_temp,humidity,relative_humidity_pct,dew_point_c,absolute_humidity_g_m3,wind_speed,air_pressure,rainfall,elevation,latitude,longitude
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-06-16,26.4,23.7,31.0,83.21138285157095,83.21138285157095,23.319119148099357,20.668551859530872,8.7,1009.1,22.3,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-06-17,26.2,23.8,31.4,83.49193034118886,83.49193034118886,23.179371474337685,20.50859180950166,8.8,1009.0,7.0,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-06-18,25.3,23.3,29.3,82.94973385304706,82.94973385304706,22.192313595121473,19.37547426853697,9.7,1009.4,11.5,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-06-19,25.2,23.3,29.2,84.56769266331435,84.56769266331435,22.412184967011296,19.642838999349213,9.5,1008.7,15.0,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-06-20,25.0,23.2,28.2,84.11599348804681,84.11599348804681,22.12832848573789,19.31957557031409,8.1,1008.7,8.9,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-06-21,24.9,23.6,28.6,84.48628031388198,84.48628031388198,22.102566427584808,19.295764254543066,7.8,1008.6,22.5,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-06-22,24.7,23.5,29.2,86.91669610025458,86.91669610025458,22.37255803928739,19.628492001661062,11.9,1007.1,70.9,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-06-23,25.2,23.9,27.8,87.38614743217192,87.38614743217192,22.952888597225552,20.297491520992786,16.8,1006.6,41.9,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-06-24,25.2,23.7,27.4,86.59920467195802,86.59920467195802,22.80347362320898,20.11470552490174,18.4,1006.5,38.2,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-06-25,24.6,23.4,26.3,86.3817756453201,86.3817756453201,22.17282321627671,19.39800145903196,17.4,1006.6,59.3,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-06-26,24.7,23.8,25.4,85.48610614659599,85.48610614659599,22.09975924187065,19.305420316669085,19.5,1007.2,80.4,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-06-27,24.4,23.3,27.5,88.81573630578164,88.81573630578164,22.43307002182744,19.72065693691518,12.3,1008.5,36.7,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-06-28,25.5,23.2,29.0,86.70940749330371,86.70940749330371,23.119177586861692,20.482033822422146,8.9,1008.5,13.3,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-06-29,26.3,23.9,29.7,83.26908464963279,83.26908464963279,23.23287143277211,20.5680936958844,9.5,1008.9,2.8,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-06-30,26.1,24.1,29.5,86.89361257542906,86.89361257542906,23.743852499305724,21.225524160164085,8.3,1009.6,19.5,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-07-01,25.5,23.9,27.6,84.24660547838391,84.24660547838391,22.643244989357182,19.900283864421198,7.7,1009.9,9.0,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-07-02,26.5,24.4,29.4,80.62968885542996,80.62968885542996,22.8951886194845,20.138981332319524,9.1,1008.5,3.8,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-07-03,26.4,24.1,30.6,81.26206563681778,81.26206563681778,22.926865856598976,20.184368535529767,9.7,1008.8,5.6,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-07-04,26.7,23.7,30.4,83.84744120099711,83.84744120099711,23.738825063381885,21.17664679394704,8.7,1009.6,9.4,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-07-05,25.5,23.8,29.4,87.45334195239154,87.45334195239154,23.26061360708169,20.657762052993657,8.7,1008.9,10.5,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-07-06,25.8,23.6,29.0,84.74404551180898,84.74404551180898,23.034211891136966,20.356649496327826,7.9,1007.8,2.7,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-07-07,25.7,24.0,29.1,86.67221570674317,86.67221570674317,23.308537541420815,20.703739326963067,8.8,1007.8,12.9,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-07-08,24.9,23.0,29.1,91.55652481562255,91.55652481562255,23.428862647917594,20.910532600607283,8.9,1008.0,21.9,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-07-09,25.4,23.7,28.0,91.06373612423093,91.06373612423093,23.833571858585785,21.390380183014667,8.9,1008.4,11.5,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-07-10,25.7,23.5,29.3,89.3795099824736,89.3795099824736,23.819190556334764,21.350441554534495,10.0,1010.7,16.4,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-07-11,26.5,23.0,30.0,87.01275693939945,87.01275693939945,24.159725053457965,21.733288476633017,10.4,1009.5,2.3,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-07-12,25.2,23.6,27.2,93.04158294106118,93.04158294106118,23.993298788866248,21.61109965754899,10.9,1008.8,13.3,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-07-13,24.8,23.5,28.4,90.64500338666065,90.64500338666065,23.164234131241805,20.586123446978757,15.2,1009.0,23.2,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-07-14,24.9,23.1,27.5,87.93227245187717,87.93227245187717,22.760661670560694,20.08279206155185,13.6,1007.7,15.1,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-07-15,24.5,23.1,25.9,89.43109722997076,89.43109722997076,22.645399907056017,19.969751670859743,19.3,1007.6,52.1,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-07-16,25.3,24.0,27.6,90.4063406497158,90.4063406497158,23.614347605049392,21.117195265199886,21.5,1008.0,34.4,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-07-17,24.6,23.5,26.0,90.26937288537997,90.26937288537997,22.89805184727227,20.271005242196207,17.4,1008.9,50.2,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-07-18,24.6,23.5,26.8,90.91270150911517,90.91270150911517,23.015416321704105,20.415471936572715,17.8,1009.3,35.8,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-07-19,24.4,22.7,26.5,90.38614240084057,90.38614240084057,22.721910937259807,20.069350098064845,14.8,1008.1,21.5,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-07-20,25.7,23.2,29.0,86.33562843868557,86.33562843868557,23.244077254087664,20.623337378059194,13.5,1008.1,7.4,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-07-21,26.8,23.9,30.2,86.26217636789369,86.26217636789369,24.30981894769248,21.907733670884976,12.8,1008.6,4.4,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-07-22,25.7,24.1,27.8,88.58568036456373,88.58568036456373,23.67087666378439,21.16081629406074,12.1,1010.3,12.4,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-07-23,26.0,23.9,29.5,87.12633716824328,87.12633716824328,23.690035365936584,21.163982813528687,11.1,1010.9,6.2,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-07-24,26.1,23.9,29.7,91.45411787428813,91.45411787428813,24.596970526919137,22.339519913528143,10.1,1009.2,20.7,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-07-25,25.3,23.3,27.4,96.85210960549452,96.85210960549452,24.76311635909718,22.622803839723808,16.2,1008.3,27.9,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-07-26,25.3,23.8,28.8,94.39622060623874,94.39622060623874,24.333548216233392,22.04915505387282,15.9,1008.6,32.6,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-07-27,25.8,22.9,29.6,91.26874796676006,91.26874796676006,24.26644153288488,21.9239700100123,17.3,1008.9,12.3,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-07-28,25.8,24.0,29.5,91.56736215565817,91.56736215565817,24.320969533914457,21.995701119157687,15.0,1007.7,11.9,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-07-29,24.6,23.5,26.6,92.91921808430722,92.91921808430722,23.376857180973246,20.866057851974144,9.3,1007.3,21.6,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-07-30,24.4,23.3,25.6,91.93983948212524,91.93983948212524,23.003384878873792,20.4143331877553,10.6,1009.5,37.6,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-07-31,24.5,22.9,26.3,96.44907780928312,96.44907780928312,23.89688634036611,21.53685007108844,8.9,1010.5,34.3,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-08-01,25.1,23.4,27.6,91.26678013547266,91.26678013547266,23.574034225269415,21.08011897819062,9.6,1010.4,12.5,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-08-02,25.7,23.3,29.0,91.00225665249111,91.00225665249111,24.118820420115206,21.738073551429736,8.5,1010.3,1.6,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-08-03,25.8,22.8,29.2,89.89305387561137,89.89305387561137,24.013200403471995,21.59350994926643,7.9,1010.5,0.7,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-08-04,26.0,23.4,30.0,91.46788145423685,91.46788145423685,24.50059974662581,22.218593527571564,11.1,1010.5,2.8,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-08-05,25.7,23.6,29.3,92.36228919022615,92.36228919022615,24.36636104839403,22.062949971258746,10.1,1010.4,8.7,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-08-06,25.8,23.3,29.4,94.5639166640857,94.5639166640857,24.8597025461452,22.7155134606183,10.7,1009.2,11.7,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-08-07,25.6,23.6,28.5,93.11349354876384,93.11349354876384,24.40261331210426,22.118284091259483,12.5,1009.5,16.0,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-08-08,25.4,23.7,28.7,92.67217275272745,92.67217275272745,24.125160092992694,21.768193266994558,11.2,1010.6,31.3,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-08-09,26.1,23.4,29.4,85.40025546825298,85.40025546825298,23.455967604646872,20.860741451531695,11.4,1010.4,4.1,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-08-10,26.1,23.9,29.5,89.36680436661429,89.36680436661429,24.2112370697884,21.829651328555812,14.1,1010.2,7.8,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-08-11,26.6,24.2,29.6,88.89384039995842,88.89384039995842,24.615415083308022,22.326854411081136,17.8,1008.0,6.2,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-08-12,26.3,24.0,29.3,92.39848619654936,92.39848619654936,24.966989593589062,22.8231249261954,18.2,1006.6,14.4,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-08-13,26.6,23.7,31.6,92.16202516377957,92.16202516377957,25.220947436704435,23.147701897049153,12.2,1006.5,26.0,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-08-14,26.2,23.5,31.4,92.39649909717798,92.39649909717798,24.867615956782675,22.695871048464603,8.0,1006.2,20.3,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-08-15,26.6,24.3,30.0,86.48079287321308,86.48079287321308,24.15569317576107,21.72078586263885,10.1,1005.4,1.3,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-08-16,26.2,24.0,29.7,92.82834746370116,92.82834746370116,24.945813369820694,22.801948388351605,11.6,1005.4,21.7,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-08-17,26.3,24.9,29.0,87.13825271013481,87.13825271013481,23.987182196571876,21.52380747043086,10.2,1006.3,2.1,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-08-18,26.5,23.8,29.9,87.43986969263037,87.43986969263037,24.241408496449466,21.83996897963652,9.9,1007.0,0.9,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-08-19,25.8,24.0,29.4,91.98271855581984,91.98271855581984,24.39655687646364,22.095475263796196,9.6,1006.8,14.9,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-08-20,25.8,23.8,28.9,90.86056518394668,90.86056518394668,24.19165278939966,21.825919063895856,11.3,1006.7,12.3,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-08-21,25.6,23.6,29.6,90.25452788375887,90.25452788375887,23.882617366974678,21.43916216837062,15.8,1008.9,7.1,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-08-22,26.0,23.6,29.2,90.09006458769,90.09006458769,24.247077866497357,21.883906067596307,11.4,1010.2,2.7,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-08-23,26.4,23.8,29.6,89.74715239362845,89.74715239362845,24.578068347168877,22.291946244923032,10.0,1010.8,2.3,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-08-24,25.3,23.8,27.7,91.70053433918562,91.70053433918562,23.850627123835547,21.419494204136196,12.9,1012.1,7.8,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-08-25,25.7,23.7,29.6,90.40687076198341,90.40687076198341,24.009433433856522,21.59585133897666,10.5,1011.6,4.6,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-08-26,25.5,23.2,29.2,96.47110512181317,96.47110512181317,24.896204953971008,22.787889977728355,9.6,1010.9,7.8,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-08-27,25.3,23.0,28.5,96.92866371634396,96.92866371634396,24.776352866375987,22.640685418554938,7.8,1011.6,11.7,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-09-05,26.4,24.0,29.5,93.4611268973482,93.4611268973482,25.258131258289204,23.21444593191937,15.8,1009.5,2.4,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-09-06,26.1,24.0,29.0,91.59349655111575,91.59349655111575,24.622452255829646,22.373565977268996,13.7,1009.8,2.5,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-09-07,26.3,24.0,29.2,92.39670418050375,92.39670418050375,24.96666601833363,22.822684754754246,13.1,1010.5,4.0,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-09-08,25.2,23.9,27.7,97.20307766495903,97.20307766495903,24.724079576504646,22.577704850191633,12.5,1011.4,15.0,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-09-09,25.0,23.6,27.6,93.20502124290019,93.20502124290019,23.82428490433055,21.40712338719299,13.6,1009.7,10.9,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-09-10,24.9,23.4,28.6,90.51929544719815,90.51929544719815,23.240030244110343,20.67364048869693,12.8,1009.3,10.5,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-09-11,24.8,23.2,28.4,95.59165096057755,95.59165096057755,24.046661750750673,21.709542210294035,11.4,1010.4,31.3,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-09-12,25.9,23.2,30.2,94.22415947402419,94.22415947402419,24.898633688575877,22.760705965149985,9.7,1010.9,10.9,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-09-13,26.3,23.6,29.7,88.60678594475063,88.60678594475063,24.265818791827613,21.886546286309407,11.2,1010.2,1.3,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-09-14,25.9,23.6,29.6,95.55579252230694,95.55579252230694,25.134169112825415,23.082374085456177,12.6,1010.0,11.7,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-09-15,26.0,24.1,30.2,96.70177037164443,96.70177037164443,25.434158772740034,23.48996494861538,14.0,1009.9,14.2,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-09-16,26.9,24.1,30.2,91.22336912188246,91.22336912188246,25.34553844633671,23.29651550391261,14.7,1010.2,0.3,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-09-17,26.8,23.9,29.9,92.49165709758532,92.49165709758532,25.47902230152671,23.489815302490893,15.6,1009.8,0.2,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-09-18,26.3,23.7,29.4,94.20000671350734,94.20000671350734,25.291347575563808,23.268114119288605,13.2,1008.6,3.5,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-09-19,26.0,22.8,30.0,95.5609545454677,95.5609545454677,25.23450858451097,23.21284774934666,8.9,1008.6,1.8,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-09-20,26.0,22.8,29.4,93.5195460462419,93.5195460462419,24.87198675793607,22.71696629952079,9.3,1008.9,0.6,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-09-21,25.9,23.1,29.0,93.57525464213708,93.57525464213708,24.78280019639508,22.603957078660642,11.6,1009.3,1.0,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-09-22,26.0,22.9,29.0,97.6744672448973,97.6744672448973,25.602766596224477,23.72624413327277,13.8,1008.6,5.3,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-09-23,25.4,23.9,27.8,98.48438786600188,98.48438786600188,25.143190378566853,23.133451231029728,14.7,1008.2,36.2,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-09-24,26.0,23.4,29.0,91.45839089903379,91.45839089903379,24.498864923494978,22.21628816327259,11.9,1007.9,3.0,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-09-25,26.2,23.3,29.2,87.90383598209567,87.90383598209567,24.03455278251526,21.592312972991852,11.9,1007.8,2.5,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-09-26,26.2,23.4,29.4,86.20214805338654,86.20214805338654,23.709256215830077,21.174317808974966,9.9,1008.0,1.5,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-09-27,26.3,23.4,29.8,87.52608805478843,87.52608805478843,24.06116634197405,21.619605733867715,10.0,1009.5,1.4,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-09-28,26.7,23.7,30.2,87.6248323791806,87.6248323791806,24.473387428316236,22.130670883855846,10.6,1009.4,1.2,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-09-29,26.8,24.2,32.0,88.9465632446344,88.9465632446344,24.822418277408957,22.589478964609594,9.8,1009.7,6.4,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-09-30,27.2,23.2,33.9,87.39146560934329,87.39146560934329,24.920427791355138,22.691661464096292,10.5,1009.2,2.5,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-10-01,26.9,23.5,30.8,90.75180520754077,90.75180520754077,25.258368084286737,23.176088072353174,9.5,1008.7,7.7,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-10-02,26.8,23.9,30.7,91.14277541895741,91.14277541895741,25.23182715561076,23.14724406428231,10.5,1009.8,2.9,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-10-03,26.6,24.2,29.6,91.09679915561317,91.09679915561317,25.025674118963217,22.880156408045405,11.3,1010.2,2.7,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-10-04,26.5,24.4,30.1,92.78386549938578,92.78386549938578,25.23496647766706,23.17474570170982,8.8,1010.1,14.1,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-10-05,25.9,23.4,29.8,91.51418799347965,91.51418799347965,24.41016681471326,22.106087612628404,6.8,1010.1,6.7,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-10-06,25.9,23.4,30.6,92.17530222968847,92.17530222968847,24.530486940763506,22.265785792200617,6.7,1009.6,22.6,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-10-07,25.3,23.2,30.2,93.05537826620608,93.05537826620608,24.09487242671939,21.735959880715388,12.8,1010.3,35.6,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-10-08,25.9,23.5,29.6,88.40765683795507,88.40765683795507,23.834397885427478,21.35567665011974,12.1,1010.4,6.5,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-10-09,25.4,23.5,28.9,92.56589205714462,92.56589205714462,24.10603003821935,21.74322850515423,13.5,1009.2,24.6,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-10-10,25.4,22.9,29.5,92.44974199015469,92.44974199015469,24.085101543005837,21.715945481231206,8.8,1008.6,10.6,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-10-11,25.2,22.9,29.4,94.0720753675632,94.0720753675632,24.176883502261823,21.850455801560344,9.3,1008.3,15.2,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-10-12,25.3,23.4,28.3,96.0555945879927,96.0555945879927,24.624849933122732,22.43675313757869,6.9,1009.1,16.5,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-10-13,25.8,23.3,29.0,88.33697834019304,88.33697834019304,23.72263271872533,21.21971986085358,7.0,1009.3,2.3,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-10-14,25.2,23.1,28.9,92.92018953780764,92.92018953780764,23.971555234231886,21.582903179667237,4.8,1009.3,13.2,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-10-15,24.4,22.2,28.0,95.90499673256625,95.90499673256625,23.70328463126263,21.294757187930806,7.2,1009.4,14.4,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-10-16,24.6,22.8,27.0,94.3789934718217,94.3789934718217,23.635541525825357,21.193866870546906,7.6,1009.3,11.8,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-10-17,25.5,23.5,28.9,89.57031753777284,89.57031753777284,23.65740322446493,21.157822736078938,8.2,1009.1,2.7,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-10-18,25.9,22.3,29.5,88.17833831447602,88.17833831447602,23.791197223465804,21.300282667149713,8.2,1009.4,2.5,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-10-19,25.9,22.7,29.8,82.80250209528509,82.80250209528509,22.749167939749263,20.001700348296126,7.6,1010.3,1.8,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-10-20,26.2,23.1,30.3,86.34313022181313,86.34313022181313,23.736419089112825,21.20894805087815,5.9,1010.7,12.9,40,10.5167,76.2167
Kerala-TN Western Ghats,Thrissur,KL,Thrissur,2024-10-21,26.0,23.5,30.6,85.45688405449795,85.45688405449795,23.36891052019206,20.758453576840243,5.7,1010.8,13.4,40,10.5167,76.2167
